program,content,start,end,start_s,end_s,duration_s
PROG_2020_00824315,"Sarjakolmonen Lahden Pelicans
jatkaa voittojen tiellä SM-liigassa
kukistettuaan Mikkelin Jukurit.","00:03:53,480","00:03:58,840",233.48,238.84,5.360000000000014
PROG_2020_00824315,"Pelicans käänsi ottelun edukseen
kolmannen erän loppupuolen maaleilla.","00:03:58,840","00:04:03,400",238.84,243.4,4.560000000000002
PROG_2020_00824315,"Rudolf terveyteeni laukoi
kotijoukkueen 4–3 johtoon.","00:04:03,400","00:04:06,800",243.4,246.8,3.4000000000000057
PROG_2020_00824315,"Tshekkihyökkääjä onnistui myös
ylivoimalla ja näin Pelicans
karkasi kahden maalin johtoon.","00:04:08,080","00:04:14,480",248.08,254.48,6.399999999999977
PROG_2020_00824315,"Lahtelaiset korjasivat täyden
pistepotin lukemin 6–3.","00:04:14,480","00:04:19,360",254.48,259.36,4.880000000000024
PROG_2020_00824315,"Painen jääkiekon
MM-kisojen siirtämisestä","00:04:20,760","00:04:23,080",260.76,263.08,2.319999999999993
PROG_2020_00824315,pois Valko-Venäjältä kasvaa.,"00:04:23,080","00:04:25,720",263.08,265.72,2.640000000000043
PROG_2020_00824315,"MM-kisojen pääyhteistyökumppanina
jo lähes 30 vuotta toiminut","00:04:25,720","00:04:29,240",265.72,269.24,3.519999999999982
PROG_2020_00824315,"autojätti Skoda-uhkaa päättää
sponsorisopimuksensa, jos kevään","00:04:29,240","00:04:33,240",269.24,273.24,4.0
PROG_2020_00824315,"MM-turnaus pelataan Valko-Venäjällä.
Tästä lisää nettisivuillamme.","00:04:33,240","00:04:38,120",273.24,278.12,4.8799999999999955
PROG_2020_00824315,"Suomen naisten koripallomaajoukkueen
suurlupaus avaa kujersi siirtyi","00:04:39,160","00:04:42,640",279.15999999999997,282.64,3.480000000000018
PROG_2020_00824315,"viime kesänä kovatasoiseen
italialaisjoukkueeseen","00:04:42,640","00:04:45,480",282.64,285.48,2.840000000000032
PROG_2020_00824315,"Virtus ei treenejä,
Ragusaan Yle kävi Sisiliassa","00:04:45,480","00:04:48,760",285.48,288.76,3.2799999999999727
PROG_2020_00824315,"katsomassa miten kujerin ensimmäinen
syksy ammattilaiskentillä on sujunut.","00:04:48,760","00:04:53,640",288.76,293.64,4.8799999999999955
PROG_2020_00824315,"Sisiliassa sijaitseva Ragusan
kaupunki tunnetaan kauniiden","00:04:53,640","00:04:57,080",293.64,297.08,3.4399999999999977
PROG_2020_00824315,"maisemien lisäksi kovatasoisesta
naisten koripallojoukkueesta on","00:04:57,080","00:05:00,920",297.08,300.92,3.840000000000032
PROG_2020_00824315,"Virtus ei reeneistä elokuussa Italian
pääsarjassa pelaavaan joukkueeseen","00:05:00,920","00:05:06,400",300.92,306.4,5.479999999999961
PROG_2020_00824315,"liittyi lisävahvistus suomalainen
koripallolupaus avaa kujeer.","00:05:06,400","00:05:11,360",306.4,311.36,4.960000000000036
PROG_2020_00824315,"Tämä muistuttaa vähän mun
tota Kotkaa mis mä asuin","00:05:11,360","00:05:14,760",311.36,314.76,3.3999999999999773
PROG_2020_00824315,"ennen kuin muutin Helsinkiin,
tosi pieni kaupunki,","00:05:14,760","00:05:17,520",314.76,317.52,2.759999999999991
PROG_2020_00824315,"että kaikki tuntee vähän kaiken mut
kyl mä saan se Zeroa vähän se alkaa","00:05:17,520","00:05:22,240",317.52,322.24,4.720000000000027
PROG_2020_00824315,"eniten niinku mä oon huomannut tai
silleen et oon tykänny tosi paljon.","00:05:22,240","00:05:27,040",322.24,327.04,4.800000000000011
PROG_2020_00824315,"19-vuotias kujeer pelaa ensimmäistä
kertaa ammattilaisena ulkomailla.","00:05:27,040","00:05:31,800",327.04,331.8,4.759999999999991
PROG_2020_00824315,"Jo muutama kuukausi
on opettanut paljon.","00:05:31,800","00:05:35,040",331.8,335.04,3.240000000000009
PROG_2020_00824315,"Varmaan sen et niinku
kovaa saa pelaajat,","00:05:35,040","00:05:38,080",335.04,338.08,3.0399999999999636
PROG_2020_00824315,"niin se et kummin pitää olla vahva
joka tilanteessa, ja kun mä pelaan","00:05:38,080","00:05:41,880",338.08,341.88,3.8000000000000114
PROG_2020_00824315,"postiin ja olkoon niin sitten on
painostettu sitä et mä pelasin","00:05:41,880","00:05:45,360",341.88,345.36,3.480000000000018
PROG_2020_00824315,"sisällä ja näytetty uusi liikkeet
niin kai siinä mun mielestä kehittyi.","00:05:45,360","00:05:50,760",345.36,350.76,5.399999999999977
PROG_2020_00824315,"Kujerkuuluu raksan
joukkueen avausviisikkoon.","00:05:50,960","00:05:52,920",350.96,352.92,1.9600000000000364
PROG_2020_00824315,"Hän on tehnyt keskimäärin vajaat
kymmenen pistettä ottelua kohden.","00:05:54,160","00:05:58,520",354.15999999999997,358.52,4.360000000000014
PROG_2020_00824315,"Pandemian seuraukset
kuitenkin tuntuvat arjessa.","00:05:58,520","00:06:02,040",358.52,362.04,3.5200000000000387
PROG_2020_00824315,"Queer ja moni muu joukkueessa on
sairastanut koronan ja pelaajia","00:06:02,040","00:06:05,840",362.04,365.84,3.7999999999999545
PROG_2020_00824315,"puuttui syksyllä viisumiongelmien
takia. Peliaikataulu on tavallista","00:06:05,840","00:06:10,800",365.84,370.8,4.960000000000036
PROG_2020_00824315,"tiheämpi poikkeusoloista huolimatta
kujeron silminnähden tyytyväinen.","00:06:10,800","00:06:17,600",370.8,377.6,6.800000000000011
PROG_2020_00824315,"Tykkään tosi paljon niin kuin tästä
eurooppalaiset pelitavat ja mun","00:06:18,480","00:06:21,880",378.48,381.88,3.3999999999999773
PROG_2020_00824315,"mielestä se sopii mun pelaamiseen
niinku ihan täydellisesti.","00:06:21,880","00:06:25,120",381.88,385.12,3.240000000000009
PROG_2020_00824315,"Yhdessä pelaaminen enemmän näkyy
ettei niin paljon yksilöitä,","00:06:25,120","00:06:29,120",385.12,389.12,4.0
PROG_2020_00824315,"se on enemmän just sellasta,","00:06:29,120","00:06:30,720",389.12,390.72,1.6000000000000227
PROG_2020_00824315,"joukkuepelaamista ja
niin kuin joukkue ensin.","00:06:30,720","00:06:33,480",390.72,393.48,2.759999999999991
PROG_2020_00824315,"Kujeen harjoittelee joukkueen kanssa
kaksi kertaa päivässä ja suorittaa","00:06:33,480","00:06:38,040",393.48,398.04,4.560000000000002
PROG_2020_00824315,"etänä lukion viimeistä vuotta.
Vähäinen vapaa-aika kuluu esim.","00:06:38,040","00:06:43,120",398.04,403.12,5.079999999999984
PROG_2020_00824315,"samassa joukkueessa pelaavan
kämppäkaverin kissojen
sekä musiikin parissa.","00:06:43,120","00:06:49,320",403.12,409.32,6.199999999999989
PROG_2020_00824315,"Mun kämppis me ollaan niin
kuin ystävyyttä tosi hyvin","00:06:56,480","00:06:59,760",416.48,419.76,3.2799999999999727
PROG_2020_00824315,ja kaikki muutkin mun joukkueessa on,"00:06:59,760","00:07:01,600",419.76,421.6,1.8400000000000318
PROG_2020_00824315,"tosi mukavia ja meillä on tosi
hyvä niinku ryhmädynamiikkaa","00:07:01,600","00:07:05,600",421.6,425.6,4.0
PROG_2020_00824315,ja niinku,"00:07:05,760","00:07:07,880",425.76,427.88,2.1200000000000045
PROG_2020_00824315,"joukkuehenki niin kuin kodikseen
ulkopuolella et mä oon kans tosi","00:07:08,000","00:07:12,640",428.0,432.64,4.639999999999986
PROG_2020_00824315,"nuori joukkue, niin sitten niin
tulee tosi helposti toimeen ja myös.","00:07:12,640","00:07:17,040",432.64,437.04,4.400000000000034
PROG_2020_00824315,"Horisontissa häämöttää unelman
naisten NBA:sta. Kansainväliset","00:07:17,040","00:07:22,200",437.04,442.2,5.159999999999968
PROG_2020_00824315,"urheilusivustot ovat listanneet
kujerin korkealle Pohjois-Amerikan","00:07:22,200","00:07:26,080",442.2,446.08,3.8799999999999955
PROG_2020_00824315,"ammattilaissarjan seuraavaan
varaustilaisuuteen ensi huhtikuulle.","00:07:26,080","00:07:31,000",446.08,451.0,4.920000000000016
PROG_2020_00824315,"Itsevarmuutta nuoren suomalaisen
lupauksen on vielä kartutettava.","00:07:31,000","00:07:35,520",451.0,455.52,4.519999999999982
PROG_2020_00824315,"Kyl mä ainakin toivoisin
pääsin tupaan päähän et se","00:07:35,520","00:07:38,320",455.52,458.32,2.8000000000000114
PROG_2020_00824315,"on kumminki ollu mun unelmaa,
aika kauan nytten mut","00:07:38,320","00:07:41,600",458.32,461.6,3.2800000000000296
PROG_2020_00824315,"kyl mä kumminkin haluan
olla sit niinku valmis.","00:07:43,000","00:07:45,360",463.0,465.36,2.3600000000000136
PROG_2020_00824315,"Se on varmaan se isoin asia mikä
mulla on nyt et mulla on semmonen","00:07:45,360","00:07:48,680",465.36,468.68,3.319999999999993
PROG_2020_00824315,"fiilis et mä oon valmis lähtee
mun mieles me pärjäisin siellä.","00:07:48,680","00:07:53,800",468.68,473.8,5.1200000000000045
PROG_2020_00824315,"Aava kujerin kasvattajaseura Kotkan
peli-karhut nätisti kotikentällään","00:08:01,600","00:08:05,520",481.6,485.52,3.919999999999959
PROG_2020_00824315,"Espoon Basket tiimin naisten
korisliigan kärkikamppailussa.","00:08:05,520","00:08:09,320",485.52,489.32,3.8000000000000114
PROG_2020_00824315,"Ottelu alkoi tasaisesti mutta
toisella neljänneksellä sinisissä","00:08:09,600","00:08:13,480",489.6,493.48,3.8799999999999955
PROG_2020_00824315,"pelaava PeliKarhut alkoi repimään
eroa. Sai kivan raikas oli","00:08:13,480","00:08:17,360",493.48,497.36,3.8799999999999955
PROG_2020_00824315,"peli-karhujen tehokkain upottaen
25 pistettä per ottelu päättyi","00:08:17,360","00:08:21,840",497.36,501.84,4.479999999999961
PROG_2020_00824315,"kotkalaisille 105 86 espoolaisille
tappio on kolmas peräkkäinen","00:08:21,840","00:08:27,640",501.84,507.64,5.800000000000011
PROG_2020_00824315,"peli-karhut kasvatti näin eroa
sarjan kärjessä neljään pisteeseen.","00:08:27,640","00:08:32,680",507.64,512.68,5.039999999999964
PROG_2020_00824315,"Käsipalloilija Nico Rönnberg siirtyy
kesällä ammattilaiseksi kovatasoiseen","00:08:34,280","00:08:38,160",514.28,518.16,3.8799999999999955
PROG_2020_00824315,"Ranskan pääsarjaan mutta palasi jo
syksyllä takaisin Suomeen perhesyistä","00:08:38,160","00:08:42,720",518.16,522.72,4.560000000000059
PROG_2020_00824315,"Rönnberg jahtaa nyt SM-kultaa
joukkueensa BK 46:n riveissä.","00:08:42,720","00:08:49,040",522.72,529.04,6.319999999999936
PROG_2020_00824315,"Nico Rönnberg osaa tehdä maaleja
ammattilaisena Ranskan pääsarjassa","00:08:58,480","00:09:02,800",538.48,542.8,4.319999999999936
PROG_2020_00824315,"Pariisissa pelannut Rönberg palasi
marraskuussa takaisin Suomeen.","00:09:02,800","00:09:07,440",542.8,547.44,4.6400000000001
PROG_2020_00824315,"Syynä oli perhe joka
ei päässytkään Ranskaan","00:09:07,440","00:09:09,720",547.44,549.72,2.2799999999999727
PROG_2020_00824315,"koronarajoitusten takia lisäksi
vaimo odottaa toista lasta. Ei.","00:09:09,720","00:09:14,640",549.72,554.64,4.919999999999959
PROG_2020_00824315,"Ollut tarkotus vielä palailla tänne,
mutta totta kai mun mun tilanne","00:09:14,640","00:09:18,320",554.64,558.32,3.6800000000000637
PROG_2020_00824315,"siellä Ranskassa pandemian takia ja
taas se menee vissiin loggaus niin","00:09:18,320","00:09:21,760",558.32,561.76,3.439999999999941
PROG_2020_00824315,"hyvä lockthoniin niin se oli aika
kuitenkin hyvä päätös ja mä en oo","00:09:21,760","00:09:25,640",561.76,565.64,3.8799999999999955
PROG_2020_00824315,"miettiny sitä sekuntiakaan että näin
meni jos mä oon tosi tyytyväinen","00:09:25,640","00:09:28,720",565.64,568.72,3.080000000000041
PROG_2020_00824315,"olla perheen kanssa täällä himassa ja
varsinkin oman pojan pojan kanssa ja","00:09:28,720","00:09:32,280",568.72,572.28,3.5599999999999454
PROG_2020_00824315,"kaikki menee hyvin niin maaliskuussa
tulee sitten lisäys meillä.","00:09:32,280","00:09:35,520",572.28,575.52,3.240000000000009
PROG_2020_00824315,"Paluu. Bk46 paitaan
10 vuoden jälkeen.","00:09:35,520","00:09:39,160",575.52,579.16,3.6399999999999864
PROG_2020_00824315,"Tuntuu hyvältä ja myös joukkueen
miellyttää Harryn väriä.","00:09:39,160","00:09:43,160",579.16,583.16,4.0
PROG_2020_00824315,"Voisin. Sanoa, että hyvä joukkue,
että se on ihan hauska nähdä","00:09:43,160","00:09:46,200",583.16,586.2,3.0400000000000773
PROG_2020_00824315,"että on tosi hyvät joukkueet nyt
varsinkin Suomessa SM-liigassa.","00:09:46,200","00:09:50,880",586.2,590.88,4.67999999999995
PROG_2020_00824315,"Bk46 Karjaalta on viimeksi voittanut
Suomen mestaruuden vuonna 2006","00:09:50,880","00:09:55,600",590.88,595.6,4.720000000000027
PROG_2020_00824315,"nyt viime vuonna runkosarjan
voittaneella PK:lla olisi mestaruus.","00:09:55,600","00:09:59,640",595.6,599.64,4.039999999999964
PROG_2020_00824315,"Haussa. Vaan että siinä on kolme
tai jopa neljä joukkuetta mikä","00:09:59,640","00:10:03,600",599.64,603.6,3.9600000000000364
PROG_2020_00824315,"on meillä on samat samat tavoitteet,","00:10:03,600","00:10:05,720",603.6,605.72,2.1200000000000045
PROG_2020_00824315,"mikä täällä Karjaalla on niin
niin ei tule olla helppoa.","00:10:05,720","00:10:08,560",605.72,608.56,2.839999999999918
PROG_2020_00824315,"MeeGo. Voitti tänään
Oberstdorfkoon lukemin 38:26","00:10:08,560","00:10:13,360",608.56,613.36,4.800000000000068
PROG_2020_00824315,niin korenberg teki 13 maalia.,"00:10:13,520","00:10:17,640",613.52,617.64,4.1200000000000045
PROG_2020_00824315,Ja sitten yleisurheilukentillä.,"00:10:22,400","00:10:23,240",622.4,623.24,0.8400000000000318
PROG_2020_00824315,"Corona on tuonut omat haasteensa
myös suomalaisurheilijoiden","00:10:24,520","00:10:27,520",624.52,627.52,3.0
PROG_2020_00824315,"harjoituskauteen seiväshyppääjä
Mikko Paavolaan poikkeusolot eivät","00:10:27,520","00:10:32,000",627.52,632.0,4.480000000000018
PROG_2020_00824315,"ole häirinneet sillä alkukauteen
on mahtunut jo ennätysparannus.","00:10:32,000","00:10:36,800",632.0,636.8,4.7999999999999545
PROG_2020_00824315,"Kaikki on kiinni, kyllähän tossa
jonkun verran tasoitusta antaako","00:10:36,800","00:10:39,960",636.8,639.96,3.160000000000082
PROG_2020_00824315,"kylmässä autossa ja hallille
ja joutui vähän pidempää aina","00:10:39,960","00:10:42,960",639.96,642.96,3.0
PROG_2020_00824315,"lämmittelemään. Näistäkin halleista
pystyy korkealle hyppäämään.","00:10:42,960","00:10:48,120",642.96,648.12,5.159999999999968
PROG_2020_00824315,"Kovat pakkaset eivät ole haitanneet
kotimaassa alkutalven harjoitellutta","00:10:48,120","00:10:52,120",648.12,652.12,4.0
PROG_2020_00824315,"Mikko Paavolaan viime vuosina
isoja harppauksia urallaan ottaneen","00:10:52,120","00:10:56,760",652.12,656.76,4.639999999999986
PROG_2020_00824315,"seiväslupauksen uusi ennätys
554 syntyi näissä maisemissa","00:10:56,760","00:11:01,200",656.76,661.2,4.440000000000055
PROG_2020_00824315,Mustasaaren Botniahallissa kuukausi.,"00:11:01,200","00:11:03,560",661.2,663.56,2.3599999999999
PROG_2020_00824315,"Sitten. Sitä olla vähän valmentajakin
kanssa vitsailtu että kaikki","00:11:03,560","00:11:07,560",663.56,667.56,4.0
PROG_2020_00824315,"ominaisuudet tämmönen niin hyvin
eteenpäin että mikä on se jutun","00:11:07,560","00:11:11,760",667.56,671.76,4.2000000000000455
PROG_2020_00824315,juoni et miks on noin hyvin kulkenut.,"00:11:11,760","00:11:13,520",671.76,673.52,1.759999999999991
PROG_2020_00824315,"Paavola pääsee harjoittelemaan
talvella opintojen ohessa","00:11:13,520","00:11:17,120",673.52,677.12,3.6000000000000227
PROG_2020_00824315,päivittäin Michael Westöön opeissa.,"00:11:17,120","00:11:19,560",677.12,679.56,2.439999999999941
PROG_2020_00824315,"Toisin oli juniorina,
jolloin seiväsmonttua kohti","00:11:19,560","00:11:23,160",679.56,683.16,3.6000000000000227
PROG_2020_00824315,"piti lähteä ajamaan 130
km:n päästä palaa järveltä.","00:11:23,160","00:11:27,920",683.16,687.92,4.759999999999991
PROG_2020_00824315,"Kyllä se oli semmonen yks viikon
kohokohtia aina sunnuntaina lähettiin","00:11:27,920","00:11:31,240",687.92,691.24,3.32000000000005
PROG_2020_00824315,"tänne tänne hyppäämään seivästä,
olihan se pitkä matka mutta","00:11:31,240","00:11:35,400",691.24,695.4,4.159999999999968
PROG_2020_00824315,"kyllä siinä varmasti varmasti
vanhemmatkin on huomannut kuinka","00:11:35,400","00:11:37,680",695.4,697.68,2.2799999999999727
PROG_2020_00824315,"paljon tästä laista tykkään ku
kerran tänne asti lähteneet koskaan.","00:11:37,680","00:11:41,360",697.68,701.36,3.6800000000000637
PROG_2020_00824315,"Vaikka Paavola ei juhlinut
nuorten SM kisoissa viime vuosina","00:11:41,360","00:11:45,120",701.36,705.12,3.759999999999991
PROG_2020_00824315,"vanhempien tuki on alkanut
kantaa hedelmää viime kesänä","00:11:45,120","00:11:49,080",705.12,709.08,3.9600000000000364
PROG_2020_00824315,Kalevan kisoissa Paavola hyppäsi.,"00:11:49,080","00:11:51,040",709.08,711.04,1.9599999999999227
PROG_2020_00824315,"Kultaa Mikko Paavola
miten käy hyvin käy.","00:11:51,040","00:11:54,840",711.04,714.84,3.800000000000068
PROG_2020_00824315,"Seiväshypyn taso on ollut maailmalla
viime vuosina todella kova tänään","00:11:54,840","00:11:59,040",714.84,719.04,4.199999999999932
PROG_2020_00824315,"23 vuotta täyttävällä Paavolalla
on selvät askelmerkit uralleen tuo.","00:11:59,040","00:12:04,320",719.04,724.32,5.280000000000086
PROG_2020_00824315,"05:50 pitää saada semmoseks
tuloksen sen voi hypätä","00:12:04,320","00:12:06,840",724.32,726.84,2.519999999999982
PROG_2020_00824315,niin kuin kelissä kuin kelissä ja.,"00:12:06,840","00:12:10,400",726.84,730.4,3.5599999999999454
PROG_2020_00824315,"Sen sen jälkeen voisit alkaa
kattomaan sitä et millä se seuraava
20:25 senttiä siihen saadaan lisää.","00:12:10,400","00:12:16,680",730.4,736.68,6.279999999999973
PROG_2020_00824315,"Vauhtia enemmän.  Ja nyt studiossa
vieraan Suomen urheiluliiton","00:12:18,160","00:12:22,440",738.16,742.44,4.280000000000086
PROG_2020_00824315,"huippu-urheilun valmennuspäällikkö
Tuomo Salonen, tervetuloa, kiitos.","00:12:22,440","00:12:26,760",742.44,746.76,4.319999999999936
PROG_2020_00824315,"Niin hallikausi on kohta alkamassa
SM kisat helmikuussa EM-kisat","00:12:26,760","00:12:32,200",746.76,752.2,5.440000000000055
PROG_2020_00824315,"Puolassa maaliskuussa. Minkälaisista
lähtökohdista hallikauteen lähdetään.","00:12:32,200","00:12:37,200",752.2,757.2,5.0
PROG_2020_00824315,"No tietenkin tämä pandemiatilanne
luo epävarmuutta tähän hallikauteen","00:12:37,200","00:12:42,000",757.2,762.0,4.7999999999999545
PROG_2020_00824315,"ja ja tilanteet muuttuu suunnitelmat
vaihtuu, mutta nimenomaan SM-hallit","00:12:42,000","00:12:46,920",762.0,766.92,4.919999999999959
PROG_2020_00824315,"helmikuun puolivälin jälkeen
Jyväskylässä pyritään järjestämään","00:12:46,920","00:12:50,160",766.92,770.16,3.240000000000009
PROG_2020_00824315,"erityisjärjestelyin ja tarvittaessa
esim. kokonaan ilman yleisöä ja","00:12:50,160","00:12:55,280",770.16,775.28,5.1200000000000045
PROG_2020_00824315,"sitten maaliskuun alussa EM-hallit
on se suuri maa oli monelle mäen","00:12:55,280","00:12:58,440",775.28,778.44,3.160000000000082
PROG_2020_00824315,"kärkiurheilijoista ja sinne Euroopan
Euroopan yleisurheiluliitto on","00:12:58,440","00:13:02,360",778.44,782.36,3.919999999999959
PROG_2020_00824315,"sitten rakentaa kotona kuplani
on tehnyt kattavat suunnitelmat","00:13:02,360","00:13:05,440",782.36,785.44,3.080000000000041
PROG_2020_00824315,"siitä että minkälaisen rajoituksen
kilpailua voidaan viedä,","00:13:05,440","00:13:08,400",785.44,788.4,2.9599999999999227
PROG_2020_00824315,"mutta yleisesti kilpailumäärä on
rajallinen hallikauden aikana,","00:13:08,400","00:13:12,960",788.4,792.96,4.560000000000059
